"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"1001283182292","Allyson Weber - State Farm Insurance Agent","(323) 258-5801","allyson@allysonweber.com","96","","East LA, Eagle Rock","Our Mission is assist our customers plan for the expected and prepare for the unexpected","https://www.yellowpages.com/los-angeles-ca/mip/allyson-weber-state-farm-insurance-agent-517135564?lid=1001283182292","Insurance, Life Insurance, Renters Insurance, Auto Insurance, Homeowners Insurance","https://www.weberandassociates.net","","","web","Los+Angeles,+CA"
"1000480458032","Jeff Weber Rare Books","(323) 344-9332","","11","","Eagle Rock, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/jeff-weber-rare-books-21151207?lid=1000480458032","Used & Rare Books, Book Stores","","","","web","Los+Angeles,+CA"
"1001342174411","Spectrum Authorized Reseller - DGS","(888) 246-5144","","","","","Spectrum Cable Digital TV with HD gives even more great entertainment, plus you can experience it all in crystal-clear digital-quality picture and sound. Spectrum Cable Broadband Internet lets you surf and download huge files at blazing-fast speed. Plus, get a dependable connection, that is always on. Plus with Spectrum Cable Broadband Internet, you get access to exclusive online content! Spectrum Cable Digital Home Phone, you can always get through to the people who matter most, and you'll always hear them in crystal-clear sound. Plus, with unlimited nationwide calling in the United States, Canada and Puerto Rico, everyone is much closer. Plus, get the newest super features like Caller ID on Digital TV and Caller ID on PC.","https://www.yellowpages.com/nationwide/mip/spectrum-authorized-reseller-dgs-483915620?lid=1001342174411","Cable & Satellite Television, Telephone Companies, Television Systems-Closed Circuit Telecasting, Telecommunications Services, Telephone Equipment & Systems, Satellite & Cable TV Equipment & Systems, Internet Service Providers (ISP), Telephone Communications Services, Wireless Internet Providers, Security Control Systems & Monitoring, Access Control Systems, Security Equipment & Systems Consultants, Utility Companies","http://www.timewarnercablebundledeals.com/?tfn=855-211-2334","","","web","Los+Angeles,+CA"
"1001920441869","Spectrum Online offers","(800) 785-8962","","","","","America’s fastest-growing TV, Internet and Voice provider. We are committed to bringing you the most advanced products and services for your home. Charter Communications, Time Warner Cable and Bright House Networks are now one company. By moving to this all-digital network, today’s Charter customers enjoy the most HD TV channels, more On Demand choices and the fastest internet speeds.","https://www.yellowpages.com/nationwide/mip/spectrum-online-offers-545772940?lid=1001920441869","Internet Service Providers (ISP)","http://connectnsave.com/spectrum-offers/?PPCPN=9252033394","","","web","Los+Angeles,+CA"
"1001553257666","Xfinity By Comcast DGS","(888) 303-5790","","","","","xfinity TV - Enjoy a vast library of the hottest new releases, most current TV episodes and loads of kids’ programming, available instantly. Catch up on the latest episodes of TV’s hottest shows and even watch entire past seasons. Enjoy unsurpassed HD picture quality.      xfinity Internet - Fastest WiFi for all rooms, all devices, all the time. Reliably fast speeds with the most coverage in your home. Constant Guard®, the most comprehensive online protection suite of any Internet provider, is included at no extra cost - a $360 value.      xfinity Voice - Unlimited nationwide calling and texting at home and on the go on all of your wireless devices.Simply download the free XFINITY Connect™ app and start saving on your wireless bill. Get home phone service with the best call clarity.","https://www.yellowpages.com/nationwide/mip/xfinity-by-comcast-dgs-475965999?lid=1001553257666","Utility Companies, Access Control Systems, Security Control Systems & Monitoring, Security Equipment & Systems Consultants, Cable & Satellite Television, Telephone Companies, Telephone Equipment & Systems, Telecommunications Services, Satellite & Cable TV Equipment & Systems, Telephone Communications Services, Internet Service Providers (ISP), Wireless Internet Providers","http://www.xfinitybundledeals.com/?tfn=855-345-8477","","","web","Los+Angeles,+CA"
"1001627889161","HughesNet  - Official Sales Center","(800) 219-8941","","","","","HughesNet® Official Sales Center is the high-speed Internet solution that's available to everyone - even in areas where cable Internet and DSL don't reach.  HughesNet uses satellite technology for super-fast, always-on Internet connection. 
That means faster serving, faster downloads, instant email access and it doesn't use your phone line - so missed calls and dialing in are a thing of the past!  Plus HughesNet is compatible with Windows® and Macintosh® and also includes 24/7 technical support. 
So find out about HughesNet today and start enjoying the Internet the way it was meant to be.","https://www.yellowpages.com/nationwide/mip/hughesnet-official-sales-center-482323317?lid=1001627889161","Internet Service Providers (ISP), Internet Products & Services, Wireless Internet Providers","","","","web","Los+Angeles,+CA"
"1001959092541","Spectrum Authorized Retailer - XYZies","(888) 248-0888","","","","","We offer TV, Internet, and Voice services through Spectrum.  A Spectrum home is a connected home.  Watch live TV and On Demand on any screen, from smart TVs to smartphones.  Stream, surf and game faster than ever with game-changing Internet speeds.  And talk all you want to family and friends in the U.S. Mexico, Canada and more counties.  Plus get it all with NO contracts and NO early termination fees!","https://www.yellowpages.com/nationwide/mip/spectrum-authorized-retailer-xyzies-547364643?lid=1001959092541","Cable & Satellite Television, Satellite Equipment & Systems, Telephone & Television Cable Contractors, Internet Service Providers (ISP), Satellite & Cable TV Equipment & Systems, Internet Products & Services","http://xyzinternet.com","","","web","Los+Angeles,+CA"
"1001437855696","U-verse - AT&T - Authorized Retailer","(888) 265-8656","","","","","U-Verse TV 
Switch to a TV Package for everyone in the house! Enjoy a high quality picture along with Total Home DVR, Multi-view channel browsing, On Demand choice programming and access to over 175 HD channels and growing!  

  U-Verse Internet 
High Speed Internet up to 18 Mbps at home or on-the-go access to AT&T's entire national Wi-Fi Hotspot at no extra charge. Plus added benefit like access to Uverse.com with over 250,000 videos of your favorite TV shows, movies, music, and sports for free. Call and switch to U-verse High Speed Internet Now!  

  U-Verse Voice 
Unlimited Nation-wide calling with 20 calling features like Caller ID displayed on U-verse TV, Visual Voice mail, plus web-based call management and much more. Switched to the next generation digital home phone service and save even more!  

  U-Verse Bundle 
Get Better TV, faster internet, and a smarter phone with AT&T U-Verse bundle. Bring it all together in a customize bundle package according to your needs!","https://www.yellowpages.com/nationwide/mip/u-verse-at-t-authorized-retailer-496425115?lid=1001437855696","Security Control Systems & Monitoring, Access Control Systems, Security Equipment & Systems Consultants, Internet Products & Services, Cable & Satellite Television, Telephone Companies, Television Systems-Closed Circuit Telecasting, Telecommunications Services, Telephone Equipment & Systems, Satellite & Cable TV Equipment & Systems, Telephone Communications Services, Internet Service Providers (ISP), Wireless Internet Providers","http://www.getattonline.com/?tfn=844-523-1903","","","web","Los+Angeles,+CA"
"1001918719289","Cox","(800) 761-8452","","","","","About: We are redefining accessibility in entertainment and are committed to continually enhancing everyone's experience.With the push of a button, users can search, surf, and record their favorite programs all with just the sound of their voice. Cox helps you enjoy more with advanced cable TV entertainment, super-fast high speed internet, digital voice and home security services, all accessible via your mobile devices to keep you in touch on the go. Cox Communications keeps you connected to what you love.","https://www.yellowpages.com/nationwide/mip/cox-529532799?lid=1001918719289","Internet Service Providers (ISP), Cable & Satellite Television","http://connectnsave.com/cox-offers/?PPCPN=9252033596","","","web","Los+Angeles,+CA"
"1001809828311","DirecTV AT&T Bundle Deals - Authorized Reseller DGS","(888) 272-9234","","","","","Get Unlimited Phone, Fast Internet & HD Channels w/ DirecTV & U-Verse Package Plans. High Reliability with Customer Support!","https://www.yellowpages.com/nationwide/mip/directv-at-t-bundle-deals-authorized-reseller-dgs-541788529?lid=1001809828311","Wireless Internet Providers, Satellite Equipment & Systems, Telephone Companies, Internet Service Providers (ISP), Cable & Satellite Television","http://www.getattonline.com/?tfn=844-523-1903","","","web","Los+Angeles,+CA"
